timestamp,spec,rep,canvas_w,canvas_h,dpr,scenario,renderer,atoms,render_fps,update_fps,frames,drawn_frames,frame_ms_mean,frame_ms_p50,frame_ms_p95,frame_ms_p99,cpu_ms_mean,gpu_ms_mean,load_ms,gl_total,gl_draw,gl_use_program,gl_buffer_sub_data,gl_buffer_sub_data_bytes,gl_get_uniform_location,rss_mb,update_ms_mean,update_ms_p95,traj_frames,traj_format,traj_lazy,update_first_ms_mean,update_first_n,update_cached_ms_mean,update_cached_n,gpu,gl_version,platform
2026-09-25T07:37:33.067Z,4v6x-cpk-prop-change,1,1833,1008,1.5,prop-change,cpk,237685,3.828,3.828,23,23,250.013,266.4,266.8,267,244.309,15.52,3138.4,93.304,1,4,6,528,1,575.148,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:37:47.036Z,4v6x-cpk-prop-change,2,1833,1008,1.5,prop-change,cpk,237685,3.789,3.789,23,23,252.522,266.6,266.8,266.8,244.217,16.306,3133.6,93.304,1,4,6,528,1,577.483,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:38:00.830Z,4v6x-cpk-static-orbit,0,1833,1008,1.5,static-orbit,cpk,237685,60.116,0,361,361,16.621,16.7,16.9,17.2,0.108,3.914,3114.6,42.019,1,4,6,528,1,538.997,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:38:14.598Z,4v6x-cpk-static-orbit,1,1833,1008,1.5,static-orbit,cpk,237685,60.118,0,361,361,16.621,16.7,16.8,17.1,0.102,4.434,3114.2,42.019,1,4,6,528,1,539.832,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:38:28.377Z,4v6x-cpk-static-orbit,2,1833,1008,1.5,static-orbit,cpk,237685,59.878,0,360,360,16.621,16.7,16.9,17.1,0.106,4.056,3107.4,42.019,1,4,6,528,1,540.348,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:38:57.876Z,a4tail-cpk-md-playback-loadsel-cold,0,1833,1008,1.5,md-playback,cpk,348642,59.968,59.968,90,90,16.483,16.7,16.8,17,0.841,4.826,25239.9,46.078,1,4,6,528,1,4146.295,1.286,1.5,100,xtc,true,1.286,90,,0,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:39:27.749Z,a4tail-cpk-md-playback-loadsel-cold,1,1833,1008,1.5,md-playback,cpk,348642,59.96,59.96,90,90,16.482,16.7,16.9,16.9,0.87,4.466,25649.8,46.078,1,4,6,528,1,4368.298,1.359,1.7,100,xtc,true,1.359,90,,0,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:39:57.330Z,a4tail-cpk-md-playback-loadsel-cold,2,1833,1008,1.5,md-playback,cpk,348642,59.988,59.988,90,90,16.481,16.7,16.8,16.9,0.893,1.438,25372.2,46.078,1,4,6,528,1,4477.895,1.352,1.6,100,xtc,true,1.352,90,,0,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:40:33.209Z,a4tail-cpk-md-playback-loadsel,0,1833,1008,1.5,md-playback,cpk,348642,59.981,59.981,360,360,16.622,16.7,17.2,17.7,0.762,4.006,25240.1,46.019,1,4,6,528,1,3922.805,0.48,0.6,100,xtc,true,,0,0.48,360,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:41:09.229Z,a4tail-cpk-md-playback-loadsel,1,1833,1008,1.5,md-playback,cpk,348642,59.994,59.994,360,360,16.622,16.7,17.2,17.5,0.662,3.963,25381.4,46.019,1,4,6,528,1,4142.055,0.451,0.6,100,xtc,true,,0,0.451,360,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:41:45.269Z,a4tail-cpk-md-playback-loadsel,2,1833,1008,1.5,md-playback,cpk,348642,60,60,360,360,16.621,16.7,17.2,17.9,0.718,3.557,25409.7,46.019,1,4,6,528,1,4474.233,0.483,0.6,100,xtc,true,,0,0.483,360,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:42:22.050Z,a4tail-cpk-md-playback-nosol,0,1833,1008,1.5,md-playback,cpk,3940938,51.833,51.833,311,311,19.24,16.7,32.4,33.2,0.815,6.495,26072.2,46.023,1,4,6,528,1,12151.345,11.071,17.5,100,xtc,true,16.792,12,10.841,299,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:42:59.202Z,a4tail-cpk-md-playback-nosol,1,1833,1008,1.5,md-playback,cpk,3940938,52.761,52.761,317,317,18.929,16.7,33,33.4,0.746,4.909,26491.1,46.022,1,4,6,528,1,12151.685,10.186,16.5,100,xtc,true,,0,10.186,317,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:43:36.237Z,a4tail-cpk-md-playback-nosol,2,300,150,1.5,md-playback,cpk,3940938,53.934,53.934,324,324,18.519,16.7,32.8,33.3,0.772,4.103,26149.6,46.022,1,4,6,528,1,12018.057,10.232,16.8,100,xtc,true,14.05,4,10.185,320,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:44:17.561Z,a4tail-cpk-md-playback,0,1833,1008,1.5,md-playback,cpk,3940938,37.302,37.302,225,225,26.679,29.4,32.8,33.2,14.147,8.33,30430,46.031,1,4,6,528,1,12804.325,10.293,14.6,100,xtc,true,13.99,39,9.518,186,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:44:58.408Z,a4tail-cpk-md-playback,1,1833,1008,1.5,md-playback,cpk,3940938,36.828,36.828,222,222,27.024,29.5,32.8,33.4,14.273,9.007,30120.3,46.032,1,4,6,528,1,12805.231,10.276,14.4,100,xtc,true,13.879,38,9.532,184,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:45:40.250Z,a4tail-cpk-md-playback,2,1833,1008,1.5,md-playback,cpk,3940938,36.07,36.07,217,217,27.582,29.9,32.9,33.4,14.441,8.695,30459.5,46.032,1,4,6,528,1,12819.636,10.247,14.4,100,xtc,true,13.928,36,9.515,181,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:45:51.293Z,ifabp-cpk-md-playback,0,1833,1008,1.5,md-playback,cpk,12445,59.983,59.983,360,360,16.621,16.7,17.3,17.9,0.193,1.625,335.8,46.019,1,4,6,528,1,272.916,0.257,0.4,500,dcd,true,0.257,360,,0,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:46:02.271Z,ifabp-cpk-md-playback,1,1833,1008,1.5,md-playback,cpk,12445,59.998,59.998,360,360,16.623,16.7,17.6,18.4,0.185,1.757,322.8,46.019,1,4,6,528,1,275.53,0.244,0.4,500,dcd,true,0.244,360,,0,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:46:13.277Z,ifabp-cpk-md-playback,2,1833,1008,1.5,md-playback,cpk,12445,59.989,59.989,360,360,16.622,16.7,17.6,18.3,0.176,1.616,331.6,46.019,1,4,6,528,1,272.761,0.252,0.4,500,dcd,true,0.252,360,,0,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:46:25.868Z,mcv448-cpk-md-playback,0,1833,1008,1.5,md-playback,cpk,161188,59.988,59.988,360,360,16.622,16.7,17.3,18,0.492,3.421,1929.8,46.019,1,4,6,528,1,1155.895,0.472,0.8,300,xtc,true,0.686,179,0.26,181,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:46:38.471Z,mcv448-cpk-md-playback,1,1833,1008,1.5,md-playback,cpk,161188,59.995,59.995,360,360,16.623,16.7,17.4,17.6,0.453,3.935,1938.7,46.019,1,4,6,528,1,1148.903,0.468,0.8,300,xtc,true,0.668,179,0.27,181,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:46:51.012Z,mcv448-cpk-md-playback,2,1833,1008,1.5,md-playback,cpk,161188,59.995,59.995,360,360,16.624,16.7,17.5,18.7,0.459,3.162,1899.7,46.019,1,4,6,528,1,1150.202,0.469,0.8,300,xtc,true,0.671,179,0.269,181,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:47:03.782Z,yiip-cpk-md-playback-eager,0,1833,1008,1.5,md-playback,cpk,111815,59.986,59.986,360,360,16.622,16.7,17.5,18,0.351,4.294,2113.9,46.019,1,4,6,528,1,1592.418,0.207,0.3,901,xtc,false,0.207,360,,0,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:47:16.596Z,yiip-cpk-md-playback-eager,1,1833,1008,1.5,md-playback,cpk,111815,59.994,59.994,360,360,16.621,16.7,17.3,18.2,0.336,4.808,2103.7,46.019,1,4,6,528,1,1591.554,0.205,0.3,901,xtc,false,0.205,360,,0,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:47:29.369Z,yiip-cpk-md-playback-eager,2,1833,1008,1.5,md-playback,cpk,111815,59.989,59.989,360,360,16.621,16.6,17.4,18.3,0.355,4.921,2107.6,46.019,1,4,6,528,1,1591.513,0.207,0.4,901,xtc,false,0.207,360,,0,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:47:41.130Z,yiip-cpk-md-playback,0,1833,1008,1.5,md-playback,cpk,111815,59.997,59.997,360,360,16.621,16.7,17.1,17.5,0.426,3.685,1082.1,46.019,1,4,6,528,1,1138.246,0.573,0.8,901,xtc,true,0.573,360,,0,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:47:52.798Z,yiip-cpk-md-playback,1,1833,1008,1.5,md-playback,cpk,111815,59.997,59.997,360,360,16.621,16.7,17.5,18.9,0.431,3.961,1039.8,46.019,1,4,6,528,1,1137.934,0.563,0.7,901,xtc,true,0.563,360,,0,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:48:04.535Z,yiip-cpk-md-playback,2,1833,1008,1.5,md-playback,cpk,111815,59.999,59.999,360,360,16.621,16.7,17.1,18,0.374,4.304,1055.9,46.019,1,4,6,528,1,1137.484,0.574,0.8,901,xtc,true,0.574,360,,0,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:48:16.401Z,yiip-ribbon-md-playback,0,1833,1008,1.5,md-playback,ribbon,111815,19.68,19.68,119,119,50.368,50.4,53.9,54.9,49.475,2.396,1045,71.059,1,4,6,512,0,713.585,0.653,0.8,901,xtc,true,0.653,119,,0,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:48:28.185Z,yiip-ribbon-md-playback,1,1833,1008,1.5,md-playback,ribbon,111815,19.811,19.811,119,119,50.056,50.1,53.4,54.5,49.161,1.94,1058,71.059,1,4,6,512,0,775.557,0.608,0.9,901,xtc,true,0.608,119,,0,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:48:40.022Z,yiip-ribbon-md-playback,2,1833,1008,1.5,md-playback,ribbon,111815,19.596,19.596,118,118,50.609,50.9,54.4,56,49.7,2.522,1090.7,71.059,1,4,6,512,0,760.324,0.684,1,901,xtc,true,0.684,118,,0,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
